ts,tomcat_busy,tomcat_current,hikari_active,hikari_pending,hikari_timeout,jvm_mem_used,mysql_threads_connected,mysql_threads_running
2026-04-22T05:47:08Z,,,,,,,11,2
2026-04-22T05:47:14Z,,,,,,,11,2
2026-04-22T05:47:19Z,,,,,,,11,2
2026-04-22T05:47:25Z,,,,,,,11,2
2026-04-22T05:47:30Z,,,,,,,11,2
2026-04-22T05:47:36Z,,,,,,,11,2
2026-04-22T05:47:41Z,,,,,,,11,2
2026-04-22T05:47:46Z,,,,,,,11,2
2026-04-22T05:47:52Z,,,,,,,11,2
2026-04-22T05:47:57Z,,,,,,,11,2
2026-04-22T05:48:02Z,,,,,,,11,2
2026-04-22T05:48:08Z,,,,,,,11,2
2026-04-22T05:48:13Z,,,,,,,11,2
2026-04-22T05:48:19Z,,,,,,,11,2
2026-04-22T05:48:24Z,,,,,,,11,2
2026-04-22T05:48:29Z,,,,,,,11,2
2026-04-22T05:48:38Z,,,,,,,11,2
2026-04-22T05:48:44Z,,,,,,,11,2
2026-04-22T05:48:49Z,,,,,,,11,2
2026-04-22T05:48:54Z,,,,,,,11,2
2026-04-22T05:49:00Z,,,,,,,11,2
2026-04-22T05:49:05Z,,,,,,,11,2
2026-04-22T05:49:11Z,,,,,,,11,2
2026-04-22T05:49:16Z,,,,,,,11,2
2026-04-22T05:49:22Z,,,,,,,11,2
2026-04-22T05:49:27Z,,,,,,,11,2
2026-04-22T05:49:32Z,,,,,,,11,2
2026-04-22T05:49:38Z,,,,,,,11,2
2026-04-22T05:49:43Z,,,,,,,11,2
2026-04-22T05:49:48Z,,,,,,,11,2
2026-04-22T05:49:54Z,,,,,,,11,2
2026-04-22T05:49:59Z,,,,,,,11,2
2026-04-22T05:50:05Z,,,,,,,11,2
2026-04-22T05:50:10Z,,,,,,,11,2
2026-04-22T05:50:16Z,,,,,,,11,2
2026-04-22T05:50:21Z,,,,,,,11,2
2026-04-22T05:50:30Z,,,,,,,11,2
2026-04-22T05:50:35Z,,,,,,,11,2
2026-04-22T05:50:41Z,,,,,,,11,2
2026-04-22T05:50:46Z,,,,,,,11,2
2026-04-22T05:50:52Z,,,,,,,11,2
2026-04-22T05:50:57Z,,,,,,,11,2
2026-04-22T05:51:03Z,,,,,,,11,2
2026-04-22T05:51:08Z,,,,,,,11,2
2026-04-22T05:51:14Z,,,,,,,11,2
2026-04-22T05:51:20Z,,,,,,,11,2
2026-04-22T05:51:25Z,,,,,,,11,2
2026-04-22T05:51:31Z,,,,,,,11,2
2026-04-22T05:51:36Z,,,,,,,11,2
2026-04-22T05:51:41Z,,,,,,,11,2
2026-04-22T05:51:47Z,,,,,,,11,2
2026-04-22T05:51:52Z,,,,,,,11,2
2026-04-22T05:51:58Z,,,,,,,11,2
2026-04-22T05:52:03Z,,,,,,,11,2
2026-04-22T05:52:09Z,,,,,,,11,2
2026-04-22T05:52:15Z,,,,,,,11,2
2026-04-22T05:52:22Z,,,,,,,11,2
2026-04-22T05:52:27Z,,,,,,,11,2
2026-04-22T05:52:32Z,,,,,,,11,2
2026-04-22T05:52:38Z,,,,,,,11,2
2026-04-22T05:52:44Z,,,,,,,11,2
2026-04-22T05:52:50Z,,,,,,,11,2
2026-04-22T05:52:56Z,,,,,,,11,2
2026-04-22T05:53:01Z,,,,,,,11,2
2026-04-22T05:53:06Z,,,,,,,11,2
2026-04-22T05:53:12Z,,,,,,,11,2
2026-04-22T05:53:17Z,,,,,,,11,2
2026-04-22T05:53:23Z,,,,,,,11,2
2026-04-22T05:53:28Z,,,,,,,11,2
2026-04-22T05:53:35Z,,,,,,,11,2
2026-04-22T05:53:40Z,,,,,,,11,2
2026-04-22T05:53:46Z,,,,,,,11,2
2026-04-22T05:53:51Z,,,,,,,11,2
2026-04-22T05:53:57Z,,,,,,,11,2
2026-04-22T05:54:02Z,,,,,,,11,2
2026-04-22T05:54:07Z,,,,,,,11,2
2026-04-22T05:54:13Z,,,,,,,11,2
2026-04-22T05:54:19Z,,,,,,,11,2
2026-04-22T05:54:24Z,,,,,,,11,2
2026-04-22T05:54:30Z,,,,,,,11,2
2026-04-22T05:54:35Z,,,,,,,11,2
2026-04-22T05:54:41Z,,,,,,,11,2
2026-04-22T05:54:48Z,,,,,,,11,2
2026-04-22T05:54:55Z,,,,,,,11,2
2026-04-22T05:55:02Z,,,,,,,11,2
2026-04-22T05:55:07Z,,,,,,,11,2
2026-04-22T05:55:13Z,,,,,,,11,2
2026-04-22T05:55:19Z,,,,,,,11,2
2026-04-22T05:55:24Z,,,,,,,11,2
2026-04-22T05:55:30Z,,,,,,,11,2
2026-04-22T05:55:36Z,,,,,,,11,2
2026-04-22T05:55:43Z,,,,,,,11,2
2026-04-22T05:56:04Z,,,,,,,11,2
2026-04-22T05:56:15Z,,,,,,,11,2
2026-04-22T05:56:30Z,,,,,,,11,2
2026-04-22T05:56:40Z,,,,,,,11,2
2026-04-22T05:56:49Z,,,,,,,11,2
2026-04-22T05:56:56Z,,,,,,,11,2
2026-04-22T05:57:01Z,,,,,,,11,2
2026-04-22T05:57:08Z,,,,,,,11,2
2026-04-22T05:57:14Z,,,,,,,11,2
2026-04-22T05:57:20Z,,,,,,,11,2
2026-04-22T05:57:26Z,,,,,,,11,2
2026-04-22T05:57:32Z,,,,,,,11,2
2026-04-22T05:57:40Z,,,,,,,11,2
2026-04-22T05:57:47Z,,,,,,,11,2
2026-04-22T05:57:54Z,,,,,,,11,2
2026-04-22T05:58:00Z,,,,,,,11,2
2026-04-22T05:58:12Z,,,,,,,11,2
2026-04-22T05:58:22Z,,,,,,,11,2
2026-04-22T05:58:30Z,,,,,,,11,2
2026-04-22T05:58:38Z,,,,,,,11,2
2026-04-22T05:58:44Z,,,,,,,11,2
2026-04-22T05:58:51Z,,,,,,,11,2
2026-04-22T05:58:57Z,,,,,,,11,2
2026-04-22T05:59:04Z,,,,,,,11,2
2026-04-22T05:59:10Z,,,,,,,11,2
2026-04-22T05:59:15Z,,,,,,,11,2
2026-04-22T05:59:21Z,,,,,,,11,2
2026-04-22T05:59:27Z,,,,,,,11,2
2026-04-22T05:59:33Z,,,,,,,11,2
2026-04-22T05:59:39Z,,,,,,,11,2
2026-04-22T05:59:45Z,,,,,,,11,2
2026-04-22T05:59:50Z,,,,,,,11,2
2026-04-22T05:59:57Z,,,,,,,11,2
2026-04-22T06:00:07Z,,,,,,,11,2
2026-04-22T06:03:35Z,,,,,,,11,2
2026-04-22T06:03:54Z,,,,,,,11,2
2026-04-22T06:04:12Z,,,,,,,11,2
2026-04-22T06:04:25Z,,,,,,,11,2
2026-04-22T06:04:41Z,,,,,,,11,2
2026-04-22T06:04:56Z,,,,,,,11,2
2026-04-22T06:05:08Z,,,,,,,11,2
2026-04-22T06:05:27Z,,,,,,,11,2
2026-04-22T06:05:40Z,,,,,,,11,2
2026-04-22T06:05:54Z,,,,,,,11,2
2026-04-22T06:06:06Z,,,,,,,10,2
2026-04-22T06:06:17Z,,,,,,,11,2
2026-04-22T06:06:26Z,,,,,,,11,2
2026-04-22T06:06:39Z,,,,,,,11,2
2026-04-22T06:06:54Z,,,,,,,11,2
2026-04-22T06:07:03Z,,,,,,,11,2
2026-04-22T06:07:11Z,,,,,,,11,2
2026-04-22T06:07:18Z,,,,,,,11,2
2026-04-22T06:07:25Z,,,,,,,11,2
2026-04-22T06:07:32Z,,,,,,,11,2
