ts,tomcat_busy,tomcat_current,hikari_active,hikari_pending,hikari_timeout,jvm_mem_used,mysql_threads_connected,mysql_threads_running
2026-04-22T08:02:41Z,,,,,,,11,2
2026-04-22T08:02:47Z,,,,,,,11,2
2026-04-22T08:02:52Z,,,,,,,11,2
2026-04-22T08:02:58Z,,,,,,,11,2
2026-04-22T08:03:05Z,,,,,,,11,2
2026-04-22T08:03:11Z,,,,,,,11,2
2026-04-22T08:03:17Z,,,,,,,11,2
2026-04-22T08:03:31Z,,,,,,,11,2
2026-04-22T08:05:27Z,,,,,,,11,2
2026-04-22T08:05:33Z,,,,,,,11,2
2026-04-22T08:05:41Z,,,,,,,11,2
2026-04-22T08:05:49Z,,,,,,,11,2
2026-04-22T08:05:58Z,,,,,,,11,2
2026-04-22T08:06:05Z,,,,,,,11,2
2026-04-22T08:06:11Z,,,,,,,11,2
2026-04-22T08:06:17Z,,,,,,,11,2
2026-04-22T08:06:26Z,,,,,,,11,2
2026-04-22T08:06:32Z,,,,,,,11,2
2026-04-22T08:06:38Z,,,,,,,11,2
2026-04-22T08:06:44Z,,,,,,,11,2
2026-04-22T08:06:50Z,,,,,,,11,2
2026-04-22T08:06:56Z,,,,,,,11,2
2026-04-22T08:07:01Z,,,,,,,11,2
2026-04-22T08:07:07Z,,,,,,,11,2
2026-04-22T08:07:17Z,,,,,,,11,2
2026-04-22T08:07:24Z,,,,,,,11,2
2026-04-22T08:07:32Z,,,,,,,11,2
2026-04-22T08:07:42Z,,,,,,,11,2
